altitude	exposition	pente	distance_horizontale_hydro	distance_verticale_hydro	distance_horizontale_route	ombrage_0900	ombrage_1200	ombrage_1500	distance_horizontale_depart_feu	espece
2808	81	33	242	150	247	243	164	24	2102	1
2754	74	30	153	111	162	239	168	37	2100	1
2760	69	31	162	114	175	235	163	37	2070	1
2920	94	28	360	-47	446	250	186	44	2028	1
2889	90	28	360	-10	390	249	184	46	2021	1
2807	73	29	242	161	258	239	171	42	2011	1
2903	97	27	390	-64	430	251	190	49	1994	1
2858	90	28	335	217	350	249	184	45	1986	1
2842	87	28	309	199	324	248	181	43	1984	1
2719	64	24	124	70	134	233	184	70	1984	1
2871	94	26	376	230	391	250	191	53	1958	1
2797	86	28	255	136	277	247	182	46	1950	1
2856	91	28	366	210	384	249	185	46	1926	1
2782	88	26	255	129	268	248	186	51	1920	1
2839	91	27	361	185	382	249	186	48	1894	1
2782	92	26	268	129	283	249	191	54	1890	1
2755	87	24	216	106	228	247	194	63	1891	1
2729	84	22	162	73	175	245	197	70	1894	1
2718	85	19	134	62	150	244	203	81	1896	1
2931	96	23	446	-76	541	249	200	67	1884	1
2887	96	28	450	241	469	251	187	44	1872	1
2781	94	25	283	132	295	250	194	57	1860	1
2767	93	24	256	118	268	249	196	63	1860	1
2742	91	23	201	86	210	248	198	67	1862	1
2941	105	20	450	-72	582	249	211	81	1860	1
2794	92	26	323	145	330	250	189	51	1830	1
2707	92	20	120	54	120	247	204	77	1839	1
2912	107	26	511	-100	553	253	199	57	1820	1
2850	99	26	443	189	451	252	193	53	1806	1
2823	96	25	390	170	391	250	196	59	1802	1
2707	87	21	120	71	124	246	200	73	1809	1
2834	98	24	420	181	424	251	198	61	1774	1
2778	89	25	300	122	306	248	192	58	1770	1
2708	82	21	120	69	134	244	197	73	1779	1
2784	69	23	306	137	323	237	188	69	1710	1
2714	70	24	134	70	150	237	186	67	1719	1
2702	71	22	108	55	120	238	190	71	1723	1
2897	90	20	582	244	598	246	205	80	1672	1
2763	58	22	240	121	242	230	187	79	1652	1
2712	69	26	120	62	124	237	181	60	1663	1
2698	73	26	90	60	95	239	180	55	1667	1
2848	94	20	457	138	488	247	205	78	1597	1
2736	73	29	162	98	175	239	172	44	1600	1
2708	84	29	108	40	120	246	176	38	1549	1
2552	4	19	60	24	792	191	199	142	1181	1
2556	334	21	85	28	819	168	208	176	1155	1
2693	78	29	67	25	95	242	174	40	1524	1
2566	326	11	256	87	755	193	228	175	1332	1
2577	323	10	150	58	875	194	230	175	1159	1
2570	345	12	124	42	859	196	221	163	1222	1
2749	86	30	95	39	201	247	176	36	1451	1
2856	57	22	351	99	474	229	189	82	1383	1
2839	75	20	285	82	430	239	199	82	1350	1
2820	75	17	228	72	376	238	206	93	1350	1
2862	91	21	319	95	497	247	203	76	1323	1
2840	92	19	277	83	443	246	207	82	1320	1
2883	104	20	350	112	564	249	211	82	1299	1
2849	100	20	277	82	484	248	209	80	1291	1
2703	47	24	108	64	120	220	179	80	1348	1
2820	96	16	192	63	426	244	216	97	1260	1
2812	95	17	170	55	404	245	212	90	1261	1
2864	115	21	295	93	566	250	215	83	1236	1
2827	106	16	192	60	469	246	219	97	1230	1
2729	36	18	95	8	162	216	198	112	1282	1
2720	57	25	124	3	134	228	180	71	1290	1
2858	117	21	283	87	582	251	216	83	1206	1
2718	71	29	124	70	134	237	170	43	1243	1
2701	72	31	95	53	108	237	163	34	1254	1
2744	288	3	95	6	228	211	239	166	1187	1
2743	270	1	127	2	240	216	238	160	1129	1
2724	95	26	120	72	150	250	192	54	1159	1
2706	87	29	108	54	120	247	179	40	1115	1
2725	77	24	150	75	150	242	187	62	1048	1
2740	68	20	182	90	182	236	197	84	1008	1
2729	69	24	153	79	153	237	185	66	1020	1
2702	58	27	95	68	95	227	172	61	1047	1
2704	63	23	85	47	95	233	186	73	999	1
2709	71	22	108	52	108	238	192	74	973	1
2699	76	24	108	50	108	241	186	61	966	1
2746	64	22	212	89	216	234	189	76	875	1
2714	78	21	150	65	150	242	196	75	924	1
2764	61	24	255	107	258	231	183	72	834	1
2752	63	24	234	95	234	233	183	69	849	1
2786	43	10	285	7	324	222	217	129	778	1
2588	36	15	30	10	1262	218	207	121	1914	1
2707	87	23	134	71	150	247	195	64	872	1
2589	333	13	30	5	1224	190	223	172	1950	1
2793	51	6	272	5	384	223	227	139	711	1
2791	75	7	301	6	360	229	226	130	726	1
2607	35	15	30	14	1317	217	206	121	1857	1
2764	89	23	268	123	270	247	197	66	750	1
2750	87	25	240	118	240	247	191	58	768	1
2617	9	16	30	4	1358	201	207	141	1816	1
2803	58	4	228	7	450	223	230	143	631	1
2793	75	11	313	3	360	234	218	115	674	1
2764	87	23	270	132	270	246	196	67	726	1
2695	94	27	120	64	120	250	188	48	828	1
2795	81	12	323	4	360	237	218	110	649	1
2693	100	29	120	62	120	252	187	41	807	1
2806	63	7	283	10	420	226	226	134	592	1
2707	102	30	150	76	150	253	187	40	765	1
2809	49	5	277	11	450	222	229	142	551	1
2794	100	16	342	162	360	245	216	96	600	1
2784	105	21	313	152	330	250	210	79	618	1
2760	108	23	256	128	270	252	207	71	658	1
2748	107	24	228	116	240	252	203	64	679	1
2792	104	18	335	160	360	248	214	88	576	1
2681	99	29	108	49	120	252	187	42	750	1
2798	121	16	361	0	391	246	225	103	534	1
2801	153	12	342	3	450	234	240	135	474	1
2762	106	22	270	130	300	251	208	74	573	1
2751	103	22	240	119	270	250	206	73	595	1
2769	114	20	300	137	330	250	215	83	531	1
2914	227	10	240	28	1852	206	250	180	1710	1
2782	115	15	342	78	391	244	225	106	467	1
2721	102	25	182	89	212	252	200	61	607	1
2912	252	10	210	26	1871	197	247	188	1687	1
2741	109	19	247	109	277	249	214	85	541	1
2718	101	24	190	86	218	251	199	61	592	1
2716	95	24	192	62	228	250	197	63	577	1
2897	242	7	150	11	1867	207	246	177	1602	1
2790	112	15	295	56	466	245	223	102	361	1
2662	82	24	95	8	150	245	191	63	674	1
2898	199	9	120	12	1931	217	248	165	1617	1
2764	103	15	228	60	390	244	219	100	417	1
2739	98	18	175	35	309	247	211	86	497	1
2677	82	22	85	23	192	244	195	70	636	1
2665	80	23	67	11	170	243	192	67	664	1
2875	202	15	150	-10	1826	212	252	172	1482	1
2888	234	13	95	2	1888	198	251	189	1537	1
2902	242	12	95	19	1996	196	250	191	1635	1
2931	78	23	404	104	1154	242	191	66	457	1
2816	105	8	242	29	626	234	230	128	216	1
2800	114	15	240	13	541	244	224	106	277	1
2792	107	16	240	5	513	245	220	99	300	1
2776	95	13	228	42	457	240	221	110	350	1
2662	256	20	180	9	1276	171	248	213	1170	1
2673	255	18	180	20	1298	175	248	209	1172	1
2872	229	17	108	-13	1869	192	253	195	1476	1
2723	95	19	108	19	301	246	209	84	503	1
2690	88	21	67	23	212	246	201	74	589	1
2686	255	15	134	-8	1364	186	248	200	1146	1
2694	251	13	124	0	1387	191	249	195	1150	1
2705	240	13	120	10	1434	196	250	191	1159	1
2878	264	18	67	-7	1911	173	246	210	1471	1
2892	227	11	30	9	1994	204	251	183	1550	1
2811	108	10	182	24	646	238	228	120	170	1
2795	97	10	180	8	564	237	225	119	242	1
2784	88	12	180	-2	510	238	220	112	295	1
2743	86	18	124	29	360	243	207	87	437	1
2713	87	20	67	9	270	244	204	80	524	1
2647	261	22	124	-5	1294	159	245	221	1110	1
2668	260	18	120	15	1338	173	247	210	1112	1
2703	247	10	90	8	1452	198	248	188	1130	1
2713	239	13	90	18	1500	196	251	191	1142	1
2838	231	12	90	24	1855	200	251	187	1374	1
2981	100	22	430	154	1213	250	203	70	518	1
2941	87	23	350	114	1172	246	195	65	430	1
2810	89	11	153	23	658	236	223	117	150	1
2770	104	15	134	31	450	244	220	101	342	1
2761	101	16	124	27	420	245	217	97	371	1
2691	88	21	30	12	210	246	200	72	577	1
2690	261	12	67	-4	1425	191	246	194	1090	1
2824	242	16	60	17	1842	188	251	199	1315	1
2838	262	13	60	15	1879	189	246	196	1350	1
2846	270	15	67	15	1898	178	244	204	1368	1
2882	198	4	0	0	1996	218	243	161	1465	1
2831	80	4	192	4	780	225	232	142	60	1
2828	82	7	170	41	750	230	228	130	67	1
2792	119	12	120	5	570	241	229	117	218	1
2786	120	13	120	0	540	241	229	115	247	1
2665	89	27	30	-13	150	248	185	48	633	1
2630	266	22	85	25	1316	157	243	221	1050	1
2643	264	22	67	-9	1337	158	244	221	1050	1
2655	264	21	60	2	1358	163	244	218	1050	1
2695	269	10	30	0	1468	194	244	189	1065	1
2705	273	9	30	3	1513	197	243	185	1077	1
2728	259	14	30	7	1608	187	247	199	1110	1
2751	247	17	42	-5	1681	183	251	204	1142	1
2831	272	14	30	8	1884	183	244	199	1308	1
2888	317	9	30	6	2038	197	233	175	1464	1
2906	104	19	242	79	1101	248	214	87	331	1
2896	105	22	216	69	1072	251	207	72	301	1
2809	122	15	95	22	660	244	227	109	124	1
2783	121	13	90	-3	540	241	229	116	242	1
2649	94	26	67	-29	120	250	190	51	661	1
2695	276	11	0	0	1487	191	242	191	1036	1
2702	281	10	0	0	1510	192	241	189	1041	1
2715	288	10	0	0	1579	193	239	186	1063	1
2721	280	11	0	0	1602	190	241	191	1072	1
2727	273	12	0	0	1626	186	243	196	1082	1
2734	269	13	0	0	1650	185	244	199	1092	1
2861	274	15	30	2	1982	178	242	203	1360	1
2902	266	9	0	0	2143	197	244	187	1530	1
2911	120	19	256	84	1110	249	220	91	360	1
2876	111	27	175	49	1050	254	199	54	270	1
2796	130	16	60	9	630	244	229	109	150	1
2653	268	21	0	0	1401	161	243	218	990	1
2683	269	15	0	0	1464	181	244	202	997	1
2785	286	19	30	13	1832	163	236	211	1158	1
2820	308	17	30	13	1897	172	227	195	1224	1
2884	261	9	0	0	2063	199	245	185	1400	1
2894	234	9	30	3	2103	206	248	180	1443	1
2896	248	5	30	3	2123	209	244	173	1465	1
2914	123	22	277	87	1082	251	216	81	391	1
2896	125	21	218	69	1080	249	221	89	331	1
2753	135	18	42	0	451	245	229	106	331	1
2746	139	19	30	7	421	245	231	107	361	1
2607	284	20	0	0	1340	161	236	214	964	1
2618	278	21	0	0	1364	159	239	217	962	1
2653	268	21	0	0	1423	162	243	218	960	1
2719	288	10	60	14	1617	193	239	186	1006	1
2798	274	19	60	26	1873	167	242	212	1148	1
2819	275	17	60	30	1905	172	242	208	1182	1
2836	269	10	42	-7	1956	195	244	188	1237	1
2849	253	18	30	5	1992	178	249	208	1276	1
2881	209	6	42	-2	2105	215	246	167	1401	1
2897	129	21	242	70	1050	249	222	91	365	1
2761	116	14	0	0	514	244	226	107	277	1
2747	121	16	30	-6	454	246	225	103	335	1
2689	117	27	67	-33	247	254	204	60	543	1
2738	280	12	60	3	1706	186	241	195	1008	1
2744	281	13	60	9	1729	183	241	197	1020	1
2796	261	17	90	27	1897	177	247	207	1123	1
2836	273	9	67	-7	1981	196	243	186	1214	1
2891	274	11	90	7	2167	190	243	192	1425	1
2896	283	9	90	5	2188	196	241	184	1448	1
2792	81	9	0	0	658	232	225	125	150	1
2782	74	12	30	-4	604	235	217	112	201	1
2724	118	14	42	-8	371	243	227	111	430	1
2860	243	15	90	16	2076	190	251	197	1273	1
2790	74	10	30	-1	618	232	222	122	192	1
2777	85	15	60	-9	564	240	214	100	242	1
2744	96	17	30	-7	458	245	214	92	351	1
2735	103	16	30	-8	433	245	217	96	379	1
2720	122	16	67	-18	379	245	226	105	437	1
2815	91	9	30	-5	808	235	226	122	162	1
2803	51	6	0	0	721	223	226	138	153	1
2802	54	7	0	0	693	224	225	136	162	1
2799	72	8	0	0	664	229	226	130	175	1
2776	107	16	85	-10	552	245	220	99	258	1
2768	108	16	85	16	524	245	220	98	283	1
2760	110	16	67	8	497	246	220	97	309	1
2732	116	19	60	-19	417	249	218	89	390	1
2654	273	16	30	1	1504	175	243	206	841	1
2856	23	13	95	29	930	212	211	134	277	1
2851	47	18	67	24	918	223	199	104	255	1
2842	58	20	42	13	888	230	195	89	234	1
2816	60	12	0	0	800	229	215	118	190	1
2736	122	22	90	-15	430	251	217	82	376	1
2663	273	15	30	1	1544	178	243	203	812	1
2670	271	14	0	0	1571	182	244	201	815	1
2828	61	17	30	5	824	232	202	96	228	1
2817	25	10	42	5	735	215	219	140	210	1
2814	49	10	60	3	706	224	218	127	212	1
2809	72	12	60	3	677	234	216	112	218	1
2801	89	14	60	-1	648	240	217	104	228	1
2776	118	18	108	-20	560	248	221	93	277	1
2767	121	18	127	-26	532	247	223	97	297	1
2750	120	20	124	-1	474	250	218	87	342	1
2718	129	25	120	-33	390	251	216	76	417	1
2765	231	18	175	39	1894	189	253	198	932	1
2751	234	17	134	25	1891	189	253	198	890	1
2766	229	11	150	30	1936	204	250	182	924	1
2833	105	14	90	10	815	243	222	106	285	1
2688	283	13	30	2	1667	185	240	195	735	1
2693	283	11	0	0	1693	188	240	192	742	1
2743	230	13	108	11	1911	200	251	187	865	1
2858	177	10	192	29	810	225	246	153	384	1
2803	139	22	134	-19	693	247	227	96	301	1
2775	135	26	153	-35	603	250	219	81	323	1
2685	134	26	108	37	365	250	218	79	469	1
2660	76	14	0	0	1364	237	212	104	731	1
2706	286	10	0	0	1760	193	240	186	731	1
2740	263	8	67	8	1910	201	244	182	824	1
2855	188	7	300	28	781	221	245	159	488	1
2809	140	20	150	-13	751	246	229	102	331	1
2739	272	9	42	3	1931	197	243	185	799	1
2845	166	15	234	22	750	232	244	139	433	1
2792	134	22	182	-30	720	249	223	91	360	1
2713	135	27	192	60	510	250	216	75	417	1
2675	64	7	0	0	1358	227	226	133	698	1
2728	294	9	0	0	1889	194	238	184	726	1
2740	281	8	30	4	1952	199	241	182	774	1
2756	244	12	30	9	2016	195	250	192	830	1
2838	169	16	277	15	720	230	245	141	474	1
2784	129	20	212	-38	720	249	223	92	390	1
2753	124	24	240	-69	630	252	214	75	400	1
2714	115	12	67	18	1240	241	227	114	768	1
2726	301	11	42	-1	1883	189	235	186	685	1
2738	304	9	0	0	1952	196	236	180	732	1
2747	283	8	0	0	2015	199	241	181	787	1
2829	169	19	300	6	690	231	244	138	499	1
2809	141	22	247	-13	690	246	228	99	446	1
2704	107	14	30	8	1282	243	223	106	726	1
2696	92	11	0	0	1307	238	222	114	708	1
2729	307	12	67	1	1899	186	233	186	659	1
2748	326	10	30	6	2015	195	229	173	745	1
2816	162	21	309	-6	660	235	240	125	510	1
2807	150	22	285	-15	660	242	233	109	485	1
2788	147	18	270	-34	663	242	235	115	459	1
2697	76	8	0	0	1323	230	226	128	684	1
2753	325	10	60	15	2037	196	230	173	722	1
2777	254	14	30	4	2165	188	248	198	853	1
2809	181	22	301	88	630	221	248	148	566	1
2785	147	20	301	-37	631	242	234	112	495	1
2759	320	8	67	6	2079	199	233	173	721	1
2769	309	13	0	0	2143	184	231	187	787	1
2773	301	11	0	0	2164	189	235	186	811	1
2795	176	24	268	42	601	224	244	138	624	1
2797	174	23	272	91	600	226	245	138	577	1
2780	315	6	0	0	2207	205	235	170	816	1
2784	176	23	242	78	570	225	245	140	604	1
2778	166	21	240	72	570	233	242	129	579	1
2768	184	21	210	50	540	219	249	153	659	1
2929	265	8	30	-1	1853	200	244	182	1328	1
2958	216	8	30	4	1673	212	248	173	1529	1
2742	158	21	216	36	514	238	238	120	607	1
2808	311	14	0	0	2268	182	230	187	872	1
2928	275	8	30	-2	1865	199	242	182	1290	1
2931	288	8	0	0	1839	197	239	182	1319	1
2935	282	8	0	0	1812	198	241	182	1348	1
2944	254	9	0	0	1760	200	246	185	1405	1
2947	253	9	0	0	1734	201	246	184	1434	1
2976	235	8	0	0	1507	207	247	178	1695	1
2741	166	20	153	35	480	232	242	132	655	1
2844	294	22	30	3	2173	154	229	213	942	1
2898	255	14	30	12	2012	187	248	199	1110	1
2907	273	10	0	0	1959	194	243	189	1167	1
2934	276	10	0	0	1825	194	242	187	1310	1
2972	264	2	30	2	1514	214	240	164	1660	1
2728	165	18	134	22	450	233	243	133	677	1
2832	315	21	0	0	2214	159	217	196	875	1
2859	294	18	0	0	2133	165	232	206	959	1
2877	288	13	30	-3	2080	183	239	195	1015	1
2886	274	14	0	0	2026	183	243	199	1072	1
2908	277	12	0	0	1945	188	242	194	1158	1
2877	278	13	0	0	2066	185	242	196	1006	1
2866	310	11	30	2	2106	189	232	183	940	1
2870	295	12	30	6	2080	185	237	192	968	1
2889	297	15	90	25	2026	176	234	197	983	1
2872	225	18	285	37	1077	192	254	194	1756	1
2879	188	15	256	24	1061	220	250	159	1841	1
2863	210	20	297	92	1048	201	254	182	1766	1
2955	155	18	297	54	426	238	239	124	834	1
2825	83	25	190	79	865	245	188	57	1291	1
2810	90	29	162	64	890	249	180	38	1317	1
2790	95	32	134	51	916	251	175	27	1343	1
2771	96	29	108	32	942	251	185	41	1370	1
2848	215	18	255	77	1026	200	254	185	1749	1
2856	223	13	300	85	1012	203	252	183	1805	1
2963	181	26	190	45	297	218	245	143	778	1
2958	156	24	216	45	339	239	234	110	808	1
2944	163	19	277	43	408	234	242	130	858	1
2943	169	17	277	88	433	231	245	140	876	1
2927	149	11	270	72	558	234	240	135	997	1
2916	135	11	270	61	616	237	235	127	1064	1
2904	111	12	272	49	658	241	227	114	1110	1
2821	239	20	170	59	1025	178	252	207	1678	1
2848	244	16	258	77	990	186	251	201	1788	1
2947	179	27	150	29	255	220	244	140	792	1
2948	180	27	162	35	277	218	245	142	805	1
2946	166	25	192	38	319	231	239	124	834	1
2934	167	18	255	42	391	232	244	136	882	1
2906	130	11	240	51	616	239	234	123	1106	1
2814	228	20	150	52	997	187	254	198	1691	1
2932	177	26	150	24	277	222	244	138	845	1
2929	167	21	212	37	350	232	242	131	890	1
2913	173	17	210	58	511	228	246	143	1040	1
2806	111	30	153	51	819	254	193	43	1340	1
2799	232	20	108	37	981	183	253	203	1677	1
2918	182	20	127	17	258	222	248	150	872	1
2910	168	24	190	55	390	231	241	127	949	1
2903	174	22	180	48	469	227	245	138	1041	1
2900	140	8	182	57	600	233	238	137	1168	1
2785	114	26	120	30	832	254	203	60	1381	1
2759	109	18	60	13	886	248	217	90	1431	1
2753	102	13	30	7	914	242	222	107	1456	1
2911	163	15	150	19	295	233	243	137	927	1
2907	155	17	170	23	323	237	239	126	942	1
2899	158	20	162	44	362	237	239	122	973	1
2894	161	14	153	54	582	233	242	136	1189	1
2889	141	15	162	53	607	241	235	119	1211	1
2780	105	21	108	25	819	250	208	75	1398	1
2758	89	16	60	12	875	243	212	95	1448	1
2833	106	20	446	82	1634	249	211	81	684	1
2905	183	16	108	13	256	222	249	154	939	1
2899	154	18	150	15	313	239	238	122	967	1
2885	153	18	124	30	350	239	238	122	1015	1
2880	170	19	120	25	366	230	244	137	1032	1
2881	175	21	120	26	384	226	246	141	1050	1
2869	124	22	150	46	644	251	217	82	1276	1
2884	233	2	420	86	2045	215	241	163	808	1
2895	183	14	85	11	247	223	249	155	966	1
2861	190	23	90	18	474	213	250	158	1168	1
2872	214	17	319	115	2213	202	254	183	646	1
2879	198	6	361	127	2154	218	245	163	702	1
2888	173	10	42	4	212	226	245	150	981	1
2873	152	14	85	18	283	236	240	131	1050	1
2866	146	14	60	11	319	239	237	125	1082	1
2859	165	16	60	4	361	232	244	138	1116	1
2851	179	28	60	21	510	219	243	138	1231	1
2848	170	32	85	25	564	224	233	115	1273	1
2842	167	30	90	30	618	229	235	115	1316	1
2825	136	32	90	23	674	249	209	61	1360	1
2801	106	14	319	50	1761	243	223	107	631	1
2878	231	12	361	113	2060	201	251	186	797	1
2844	153	18	30	4	417	239	238	122	1195	1
2829	167	29	60	6	552	229	235	115	1294	1
2777	113	22	42	12	750	251	212	77	1448	1
2838	108	18	424	88	1679	247	217	92	780	1
2846	203	16	258	89	2230	210	253	173	644	1
2852	223	19	277	100	2200	191	254	194	671	1
2868	204	9	330	103	2083	215	248	168	780	1
2876	167	8	30	0	182	226	243	150	1048	1
2843	130	8	0	0	350	233	236	135	1182	1
2830	139	13	0	0	430	240	235	123	1237	1
2807	146	24	30	5	626	244	229	99	1379	1
2863	231	6	300	98	2106	210	246	173	765	1
2865	274	6	300	100	2077	203	242	177	792	1
2802	150	9	0	0	589	232	240	139	1379	1
2822	82	14	319	72	1786	238	215	105	767	1
2862	111	22	417	106	1716	251	211	77	912	1
2845	108	14	366	91	1752	243	223	107	860	1
2836	238	17	192	71	2181	187	252	200	732	1
2812	224	22	108	51	2266	184	254	199	680	1
2822	222	16	127	57	2236	198	254	189	703	1
2829	98	13	295	73	1842	241	221	107	882	1
2793	232	25	67	28	2260	172	253	210	721	1
2815	101	14	228	61	1902	243	220	104	853	1
2787	108	13	127	34	1978	242	224	109	764	1
2832	107	17	258	73	1889	247	217	92	960	1
2782	127	16	108	28	2029	245	228	106	850	1
2845	112	23	255	81	1894	252	209	71	1045	1
2807	122	18	175	48	1974	248	222	95	955	1
2897	223	8	90	13	1610	210	248	174	1543	1
2890	239	6	60	6	1611	210	245	173	1595	1
2893	220	8	60	8	1637	211	248	173	1557	1
2900	230	7	67	13	1664	209	247	175	1504	1
2798	112	18	134	34	2018	248	219	93	997	1
2820	41	5	42	0	1342	221	228	143	972	1
2826	347	6	30	6	1415	208	230	160	1120	1
2826	343	6	42	-1	1431	208	231	161	1150	1
2888	209	5	30	4	1639	216	244	165	1597	1
2898	164	8	95	7	1717	227	243	148	1466	1
2894	176	8	212	3	1775	224	245	154	1365	1
2896	173	9	272	5	1806	226	245	151	1315	1
2824	115	21	170	58	1982	251	215	82	1082	1
2795	111	17	108	31	2040	247	220	96	1019	1
2787	109	16	95	23	2060	246	220	98	999	1
2779	110	15	85	18	2081	244	222	103	979	1
2823	312	7	30	0	1410	202	235	173	1065	1
2862	291	11	124	-18	1604	190	238	188	1421	1
2885	209	5	0	0	1678	216	244	165	1583	1
2891	246	8	0	0	1704	203	247	182	1559	1
2896	171	5	60	5	1731	223	242	154	1507	1
2893	104	2	180	2	1786	222	236	150	1406	1
2892	163	5	240	1	1816	225	241	151	1357	1
2889	155	10	300	-1	1848	231	241	141	1308	1
2829	28	15	95	4	1396	213	207	127	983	1
2894	29	2	60	3	1758	218	233	152	1523	1
2879	144	13	319	104	1905	239	237	125	1279	1
2801	125	20	108	35	2047	249	221	91	1104	1
2833	2	18	85	7	1449	193	204	147	1048	1
2830	13	9	30	2	1492	211	221	146	1136	1
2841	321	13	67	3	1556	186	227	180	1253	1
2869	299	9	90	-11	1670	196	237	181	1460	1
2895	121	3	182	4	1839	224	237	148	1440	1
2877	135	12	324	102	1914	239	234	123	1321	1
2866	317	11	153	-14	1668	190	230	180	1406	1
2888	328	12	30	8	1749	191	226	175	1489	1
2892	324	10	30	9	1761	194	229	175	1495	1
2895	317	9	42	8	1773	196	232	176	1500	1
2901	332	4	67	15	1798	211	235	162	1513	1
2866	130	17	283	91	1956	246	228	105	1318	1
2808	121	22	134	42	2058	251	217	83	1189	1
2851	326	15	30	13	1590	181	221	180	1237	1
2857	340	11	90	19	1622	197	224	166	1295	1
2862	323	12	150	24	1657	190	228	177	1354	1
2874	332	9	134	-6	1710	198	228	170	1441	1
2888	327	13	60	9	1756	188	225	176	1451	1
2898	324	7	67	15	1800	203	233	169	1471	1
2898	27	6	150	7	1865	217	226	145	1509	1
2897	15	7	175	6	1878	214	225	148	1500	1
2893	65	9	228	2	1906	229	222	126	1452	1
2861	112	17	268	83	1981	247	220	96	1338	1
2813	118	22	150	44	2065	251	215	80	1231	1
2850	359	12	30	4	1585	202	218	153	1187	1
2888	311	14	95	9	1774	180	229	188	1418	1
2903	0	5	134	19	1865	212	230	156	1463	1
2902	7	8	170	11	1892	211	225	151	1480	1
2889	63	14	268	-1	1947	232	211	109	1448	1
2883	72	13	295	-7	1961	235	214	109	1425	1
2858	327	11	0	0	1626	192	227	174	1224	1
2907	7	4	175	27	1907	215	232	154	1397	1
2870	100	20	268	90	2043	249	208	79	1421	1
2778	100	13	42	3	2173	241	222	109	1260	1
2911	151	2	242	24	1972	222	239	152	1395	1
2794	104	17	90	19	2163	246	217	94	1321	1
2791	117	14	85	13	2188	244	226	108	1345	1
2782	84	7	30	7	2222	230	228	131	1308	1
2780	135	5	30	1	2247	228	238	144	1332	1
2859	133	23	242	69	2120	249	222	89	1369	1
2839	129	26	212	53	2148	252	214	73	1396	1
2782	127	10	60	4	2239	237	234	126	1392	1
2830	128	24	190	44	2174	251	216	78	1370	1
2785	102	12	67	5	2248	239	225	114	1434	1
2832	130	23	175	36	2187	250	220	84	1329	1
2897	145	18	285	91	2079	242	234	115	1179	1
2819	117	16	127	23	2241	246	223	101	1276	1
2892	143	15	256	79	2106	240	235	120	1106	1
2799	83	10	60	3	2308	234	223	120	1298	1
2837	142	17	134	34	2230	242	234	115	1155	1
2832	144	17	124	29	2242	241	235	117	1167	1
2827	144	18	120	24	2255	242	234	114	1181	1
2898	156	12	268	79	2089	234	241	136	1027	1
2830	140	16	108	27	2257	242	233	115	1127	1
2807	148	11	67	10	2321	234	239	135	1199	1
2866	141	19	162	53	2197	244	231	108	1026	1
2890	155	14	228	67	2110	236	240	131	962	1
2887	158	15	218	64	2125	235	241	133	964	1
2846	140	17	108	33	2256	243	233	113	1015	1
2834	140	16	90	21	2279	242	233	115	1036	1
2883	153	15	201	54	2136	237	239	129	932	1
2876	154	17	182	53	2166	238	239	124	938	1
2872	151	19	175	49	2182	240	236	117	942	1
2862	130	16	127	33	2215	245	229	108	842	1
2883	131	13	192	45	2187	241	232	118	812	1
2883	132	14	192	41	2200	242	232	117	785	1
2872	131	16	150	34	2227	244	230	111	781	1
2872	130	14	150	30	2241	243	231	114	752	1
2874	116	18	153	17	2379	248	220	94	564	1
2865	116	15	124	11	2391	245	224	105	552	1
2890	95	19	150	29	2412	247	208	82	541	1
2939	80	15	175	41	2314	239	211	98	570	1
2898	107	17	134	18	2430	247	217	92	534	1
2939	104	19	150	41	2307	248	213	86	571	1
2934	117	22	124	36	2301	251	214	78	573	1
2908	108	21	95	10	2359	250	211	79	531	1
2952	161	14	480	114	725	233	243	137	2167	1
2954	155	17	450	116	713	238	239	126	2096	1
2941	143	7	459	103	808	231	239	140	2290	1
2941	173	8	421	103	805	225	244	152	2245	1
2930	186	14	390	92	792	222	249	157	2175	1
